employeeId,role,hour,failedLogins,downloads,country,device,vpn,usbInserted,adminAction
EMP07399,EMPLOYEE,12,0,4,China,Linux,0,0,0
EMP07400,EMPLOYEE,15,1,26,Russia,Linux,0,0,0
EMP07401,MANAGER,16,0,21,USA,Mac,0,0,0
EMP07402,EMPLOYEE,10,1,0,China,Linux,0,0,0
EMP07403,EMPLOYEE,18,2,9,India,Linux,0,0,0
EMP07404,EMPLOYEE,10,1,21,India,Mac,0,0,0
EMP07405,EMPLOYEE,18,1,3,UK,Linux,0,0,0
EMP07406,MANAGER,11,2,3,China,Mac,0,0,0
EMP07407,EMPLOYEE,14,2,5,Russia,Mac,0,0,0
EMP07408,EMPLOYEE,10,2,5,UK,Mac,0,0,0
EMP07409,EMPLOYEE,16,0,4,China,Mac,0,0,0
EMP07410,EMPLOYEE,2,2,12,India,Mac,0,0,0
EMP07411,EMPLOYEE,18,0,20,Russia,Linux,0,0,0
EMP07412,EMPLOYEE,9,1,3,UK,Linux,0,0,0
EMP07413,EMPLOYEE,2,0,15,USA,Mac,0,0,0
EMP07414,MANAGER,15,0,10,India,Linux,0,0,0
EMP07415,EMPLOYEE,0,1,17,Russia,Mac,0,0,0
EMP07416,EMPLOYEE,10,1,25,India,Mac,0,0,0
EMP07417,EMPLOYEE,18,0,4,UK,Mac,0,0,0
EMP07418,EMPLOYEE,12,2,3,UK,Windows,0,1,0
EMP07419,EMPLOYEE,18,1,0,USA,Mac,0,0,0
EMP07420,MANAGER,13,2,1,USA,Mac,0,0,0
EMP07421,ADMIN,12,1,14,USA,Mac,1,0,1
EMP07422,EMPLOYEE,14,2,27,USA,Linux,0,0,0
EMP07423,EMPLOYEE,8,1,20,USA,Linux,0,0,0
EMP07424,EMPLOYEE,18,2,15,India,Linux,0,1,0
EMP07425,EMPLOYEE,12,2,11,Russia,Linux,1,0,0
EMP07426,EMPLOYEE,18,0,25,Russia,Windows,0,0,0
EMP07427,EMPLOYEE,9,1,7,China,Linux,0,0,0
EMP07428,MANAGER,15,0,9,India,Linux,0,1,0
EMP07429,MANAGER,12,1,26,UK,Mac,1,0,0
EMP07430,EMPLOYEE,11,0,13,China,Linux,0,0,0
EMP07431,EMPLOYEE,9,2,22,Russia,Windows,0,0,0
EMP07432,EMPLOYEE,11,1,8,UK,Linux,0,0,0
EMP07433,EMPLOYEE,17,1,6,Russia,Windows,0,0,0
EMP07434,ADMIN,12,0,24,Russia,Mac,0,0,0
EMP07435,EMPLOYEE,15,1,12,India,Mac,0,0,0
EMP07436,MANAGER,9,1,297,Russia,Windows,0,0,0
EMP07437,MANAGER,16,2,15,Russia,Linux,0,0,0
EMP07438,MANAGER,14,0,6,UK,Mac,1,0,0
EMP07439,EMPLOYEE,11,2,20,Russia,Mac,0,1,0
EMP07440,EMPLOYEE,9,2,0,China,Windows,0,0,0
EMP07441,EMPLOYEE,18,1,21,USA,Windows,0,0,0
EMP07442,EMPLOYEE,12,1,14,India,Windows,0,0,0
EMP07443,EMPLOYEE,15,0,0,USA,Mac,1,0,0
EMP07444,EMPLOYEE,10,5,12,USA,Windows,0,0,0
EMP07445,EMPLOYEE,0,0,25,Russia,Linux,0,0,0
EMP07446,EMPLOYEE,18,2,18,India,Linux,1,0,0
EMP07447,EMPLOYEE,16,1,26,Russia,Windows,0,0,0
EMP07448,EMPLOYEE,8,2,24,USA,Linux,1,1,0
EMP07449,EMPLOYEE,17,2,7,Russia,Linux,0,0,0
EMP07450,EMPLOYEE,12,1,30,Russia,Linux,0,0,0
EMP07451,EMPLOYEE,12,2,14,India,Linux,0,0,0
EMP07452,ADMIN,16,1,5,Russia,Linux,0,0,1
EMP07453,EMPLOYEE,8,0,26,India,Windows,0,0,0
EMP07454,MANAGER,16,2,22,China,Windows,0,0,0
EMP07455,EMPLOYEE,14,1,11,UK,Windows,0,0,0
EMP07456,EMPLOYEE,16,5,10,India,Windows,0,0,0
EMP07457,EMPLOYEE,15,0,23,Russia,Mac,0,0,0
EMP07458,MANAGER,18,0,1,India,Windows,0,0,0
EMP07459,EMPLOYEE,17,2,28,Russia,Windows,0,0,0
EMP07460,EMPLOYEE,9,0,22,Russia,Linux,1,0,0
EMP07461,MANAGER,8,0,29,China,Linux,0,0,0
EMP07462,EMPLOYEE,5,1,21,UK,Windows,0,0,0
EMP07463,EMPLOYEE,12,2,2,UK,Windows,0,0,0
EMP07464,EMPLOYEE,11,0,26,China,Linux,0,0,0
EMP07465,MANAGER,15,1,13,China,Mac,0,0,0
EMP07466,ADMIN,17,1,18,USA,Mac,0,0,0
EMP07467,MANAGER,17,0,28,UK,Windows,0,0,0
EMP07468,EMPLOYEE,8,6,17,India,Windows,0,0,0
EMP07469,EMPLOYEE,16,0,28,India,Windows,0,0,0
EMP07470,MANAGER,13,1,30,India,Linux,0,0,0
EMP07471,EMPLOYEE,15,1,28,India,Linux,0,0,0
EMP07472,EMPLOYEE,11,1,23,UK,Linux,0,0,0
EMP07473,ADMIN,17,2,16,China,Mac,0,0,0
EMP07474,EMPLOYEE,8,0,19,USA,Mac,0,0,0
EMP07475,ADMIN,10,2,19,Russia,Mac,0,0,0
EMP07476,EMPLOYEE,14,1,23,China,Mac,0,0,0
EMP07477,EMPLOYEE,15,2,13,USA,Linux,0,0,0
EMP07478,EMPLOYEE,12,2,21,Russia,Mac,0,1,0
EMP07479,EMPLOYEE,9,0,8,China,Linux,1,0,0
EMP07480,EMPLOYEE,0,2,7,Russia,Windows,0,0,0
EMP07481,EMPLOYEE,11,9,13,Russia,Mac,0,0,0
EMP07482,EMPLOYEE,17,1,13,China,Linux,0,0,0
EMP07483,EMPLOYEE,18,2,13,China,Mac,0,0,0
EMP07484,EMPLOYEE,15,1,12,USA,Linux,0,0,0
EMP07485,EMPLOYEE,14,0,15,China,Mac,0,0,0
EMP07486,EMPLOYEE,18,1,9,USA,Mac,0,0,0
EMP07487,EMPLOYEE,13,2,5,UK,Mac,0,0,0
EMP07488,EMPLOYEE,10,0,22,USA,Linux,0,0,0
EMP07489,EMPLOYEE,1,2,20,India,Linux,0,0,0
EMP07490,EMPLOYEE,11,0,11,USA,Mac,0,0,0
EMP07491,ADMIN,16,0,18,Russia,Mac,0,0,0
EMP07492,ADMIN,12,1,16,USA,Mac,0,0,0
EMP07493,EMPLOYEE,11,0,1,India,Linux,0,0,0
EMP07494,EMPLOYEE,16,2,14,Russia,Linux,0,1,0
EMP07495,EMPLOYEE,16,1,17,USA,Windows,0,0,0
EMP07496,EMPLOYEE,16,1,1,Russia,Linux,0,0,0
EMP07497,EMPLOYEE,10,0,0,China,Windows,0,0,0
EMP07498,EMPLOYEE,10,1,21,USA,Windows,0,0,0
EMP07499,MANAGER,17,1,13,USA,Mac,0,0,0
EMP07500,EMPLOYEE,12,2,14,China,Windows,0,1,0
EMP07501,EMPLOYEE,8,1,21,Russia,Linux,0,0,0
EMP07502,EMPLOYEE,15,0,28,India,Linux,0,0,0
EMP07503,MANAGER,16,1,0,China,Mac,0,0,0
EMP07504,EMPLOYEE,0,0,25,India,Linux,1,1,0
EMP07505,EMPLOYEE,14,2,14,China,Mac,0,0,0
EMP07506,MANAGER,9,0,22,UK,Linux,0,0,0
EMP07507,EMPLOYEE,13,0,28,Russia,Windows,0,0,0
EMP07508,EMPLOYEE,17,2,3,Russia,Windows,0,0,0
EMP07509,ADMIN,11,2,10,Russia,Linux,0,0,1
EMP07510,ADMIN,11,0,24,UK,Mac,0,0,1
EMP07511,EMPLOYEE,8,0,21,China,Linux,0,0,0
EMP07512,EMPLOYEE,10,2,25,China,Mac,0,0,0
EMP07513,EMPLOYEE,13,0,11,UK,Mac,0,0,0
EMP07514,EMPLOYEE,18,2,18,USA,Mac,0,0,0
EMP07515,EMPLOYEE,9,2,21,USA,Linux,1,0,0
EMP07516,EMPLOYEE,12,2,3,UK,Mac,0,0,0
EMP07517,EMPLOYEE,8,2,10,India,Windows,0,0,0
EMP07518,MANAGER,11,2,24,UK,Linux,0,0,0
EMP07519,MANAGER,12,1,13,India,Linux,0,0,0
EMP07520,EMPLOYEE,16,2,8,India,Mac,0,0,0
EMP07521,EMPLOYEE,13,0,28,India,Mac,0,0,0
EMP07522,EMPLOYEE,15,1,3,India,Mac,0,0,0
EMP07523,EMPLOYEE,12,2,29,UK,Linux,0,0,0
EMP07524,EMPLOYEE,16,0,6,China,Linux,0,0,0
EMP07525,MANAGER,9,2,17,USA,Linux,0,0,0
EMP07526,MANAGER,9,2,19,Russia,Linux,1,0,0
EMP07527,MANAGER,13,1,5,UK,Linux,0,0,0
EMP07528,EMPLOYEE,13,1,14,UK,Windows,0,0,0
EMP07529,EMPLOYEE,15,2,11,India,Mac,1,0,0
EMP07530,EMPLOYEE,13,0,4,India,Mac,0,0,0
EMP07531,EMPLOYEE,16,2,13,Russia,Linux,0,0,0
EMP07532,MANAGER,16,1,13,UK,Windows,1,0,0
EMP07533,MANAGER,9,0,25,UK,Mac,0,0,0
EMP07534,EMPLOYEE,10,0,3,China,Linux,0,0,0
EMP07535,MANAGER,11,2,8,India,Mac,0,0,0
EMP07536,EMPLOYEE,11,1,14,Russia,Mac,0,0,0
EMP07537,EMPLOYEE,10,0,14,India,Windows,0,0,0
EMP07538,EMPLOYEE,14,2,5,USA,Linux,0,1,0
EMP07539,ADMIN,12,10,23,Russia,Windows,0,0,1
EMP07540,EMPLOYEE,13,9,24,China,Mac,0,0,0
EMP07541,MANAGER,9,2,5,Russia,Windows,0,0,0
EMP07542,MANAGER,18,2,23,China,Mac,0,0,0
EMP07543,EMPLOYEE,12,0,14,UK,Windows,0,0,0
EMP07544,EMPLOYEE,13,2,14,China,Linux,1,0,0
EMP07545,EMPLOYEE,15,0,11,China,Windows,0,0,0
EMP07546,MANAGER,11,1,0,UK,Windows,0,0,0
EMP07547,EMPLOYEE,13,2,19,USA,Linux,0,0,0
EMP07548,EMPLOYEE,10,2,19,India,Windows,0,0,0
EMP07549,EMPLOYEE,15,0,9,China,Linux,0,0,0
EMP07550,EMPLOYEE,18,2,7,Russia,Linux,0,0,0
EMP07551,MANAGER,13,2,13,China,Windows,0,0,0
EMP07552,MANAGER,8,1,2,USA,Mac,0,0,0
EMP07553,EMPLOYEE,14,0,1,UK,Linux,0,0,0
EMP07554,EMPLOYEE,12,2,15,UK,Mac,0,0,0
EMP07555,EMPLOYEE,17,1,21,UK,Mac,0,0,0
EMP07556,MANAGER,18,2,25,UK,Mac,0,0,0
EMP07557,EMPLOYEE,14,11,8,USA,Linux,0,0,0
EMP07558,EMPLOYEE,10,0,4,India,Windows,0,0,0
EMP07559,ADMIN,11,2,2,Russia,Mac,0,0,1
EMP07560,EMPLOYEE,11,2,12,China,Linux,0,0,0
EMP07561,EMPLOYEE,10,2,18,China,Windows,0,0,0
EMP07562,MANAGER,11,0,3,UK,Windows,0,0,0
EMP07563,EMPLOYEE,11,11,6,China,Linux,0,0,0
EMP07564,EMPLOYEE,15,12,0,UK,Windows,0,0,0
EMP07565,EMPLOYEE,18,1,12,Russia,Linux,0,0,0
EMP07566,EMPLOYEE,14,1,7,India,Linux,0,0,0
EMP07567,EMPLOYEE,14,1,19,UK,Windows,0,0,0
EMP07568,EMPLOYEE,10,0,5,China,Linux,0,0,0
EMP07569,EMPLOYEE,14,1,23,USA,Windows,0,0,0
EMP07570,EMPLOYEE,4,0,22,UK,Mac,0,0,0
EMP07571,EMPLOYEE,17,2,26,India,Windows,0,0,0
EMP07572,EMPLOYEE,18,2,6,China,Linux,0,0,0
EMP07573,EMPLOYEE,18,2,14,Russia,Linux,0,0,0
EMP07574,EMPLOYEE,8,1,14,UK,Mac,0,0,0
EMP07575,EMPLOYEE,1,1,6,China,Windows,0,0,0
EMP07576,EMPLOYEE,16,1,3,India,Linux,0,1,0
EMP07577,EMPLOYEE,11,0,3,Russia,Mac,0,0,0
EMP07578,EMPLOYEE,9,2,2,Russia,Mac,0,0,0
EMP07579,EMPLOYEE,9,2,26,India,Mac,0,0,0
EMP07580,EMPLOYEE,4,2,18,USA,Linux,1,0,0
EMP07581,MANAGER,12,0,28,India,Windows,0,0,0
EMP07582,EMPLOYEE,11,1,24,USA,Mac,0,0,0
EMP07583,EMPLOYEE,16,1,25,China,Linux,0,0,0
EMP07584,EMPLOYEE,17,1,21,China,Windows,0,0,0
EMP07585,EMPLOYEE,18,2,28,USA,Windows,1,0,0
EMP07586,EMPLOYEE,14,1,20,Russia,Linux,0,0,0
EMP07587,EMPLOYEE,8,2,6,Russia,Linux,0,0,0
EMP07588,EMPLOYEE,11,2,7,India,Linux,0,0,0
EMP07589,EMPLOYEE,11,2,29,Russia,Windows,0,0,0
EMP07590,EMPLOYEE,8,0,18,USA,Windows,0,0,0
EMP07591,EMPLOYEE,18,1,0,India,Windows,0,0,0
EMP07592,EMPLOYEE,9,0,16,China,Mac,1,0,0
EMP07593,MANAGER,15,0,0,Russia,Windows,0,0,0
EMP07594,EMPLOYEE,15,2,13,India,Windows,1,0,0
EMP07595,EMPLOYEE,14,0,4,China,Windows,0,0,0
EMP07596,EMPLOYEE,14,0,3,Russia,Mac,0,0,0
EMP07597,EMPLOYEE,3,0,19,USA,Mac,0,0,0
EMP07598,EMPLOYEE,9,2,14,India,Mac,0,0,0
EMP07599,EMPLOYEE,15,1,29,UK,Mac,0,0,0
EMP07600,EMPLOYEE,18,2,27,UK,Mac,0,0,0
EMP07601,EMPLOYEE,13,1,9,UK,Linux,0,1,0
EMP07602,MANAGER,17,0,26,UK,Mac,0,0,0
EMP07603,EMPLOYEE,9,0,0,Russia,Linux,0,0,0
EMP07604,EMPLOYEE,14,2,5,China,Linux,0,0,0
EMP07605,EMPLOYEE,14,0,5,UK,Linux,0,0,0
EMP07606,EMPLOYEE,9,2,20,UK,Mac,0,1,0
EMP07607,EMPLOYEE,10,6,139,China,Windows,0,0,0
EMP07608,EMPLOYEE,18,0,19,USA,Windows,0,0,0
EMP07609,MANAGER,12,2,15,Russia,Windows,0,0,0
EMP07610,EMPLOYEE,8,2,4,USA,Windows,0,0,0
EMP07611,MANAGER,9,0,7,Russia,Windows,0,0,0
EMP07612,EMPLOYEE,5,0,28,India,Windows,0,0,0
EMP07613,MANAGER,18,1,20,UK,Windows,0,0,0
EMP07614,EMPLOYEE,14,1,7,UK,Linux,0,0,0
EMP07615,ADMIN,11,1,14,India,Mac,0,0,1
EMP07616,MANAGER,17,0,25,USA,Linux,0,0,0
EMP07617,EMPLOYEE,10,2,12,Russia,Mac,0,0,0
EMP07618,MANAGER,12,10,11,Russia,Windows,0,0,0
EMP07619,EMPLOYEE,15,0,17,USA,Mac,0,0,0
EMP07620,EMPLOYEE,10,1,12,China,Windows,0,1,0
EMP07621,EMPLOYEE,9,2,1,India,Windows,0,0,0
EMP07622,EMPLOYEE,10,0,12,UK,Windows,0,0,0
EMP07623,ADMIN,15,2,12,India,Linux,0,0,0
EMP07624,MANAGER,11,0,9,China,Linux,0,0,0
EMP07625,EMPLOYEE,9,2,261,Russia,Linux,0,0,0
EMP07626,MANAGER,10,1,24,Russia,Windows,0,0,0
EMP07627,EMPLOYEE,12,7,15,UK,Linux,0,0,0
EMP07628,EMPLOYEE,18,0,3,India,Mac,0,0,0
EMP07629,EMPLOYEE,10,1,17,China,Mac,0,0,0
EMP07630,EMPLOYEE,14,0,4,USA,Linux,0,0,0
EMP07631,ADMIN,17,1,27,UK,Mac,0,0,0
EMP07632,EMPLOYEE,11,2,22,USA,Linux,1,1,0
EMP07633,MANAGER,17,10,4,UK,Mac,0,0,0
EMP07634,MANAGER,17,0,9,China,Linux,0,0,0
EMP07635,EMPLOYEE,8,0,5,USA,Linux,0,0,0
EMP07636,EMPLOYEE,8,2,17,Russia,Mac,0,0,0
EMP07637,EMPLOYEE,9,0,4,China,Mac,1,0,0
EMP07638,EMPLOYEE,10,1,18,India,Mac,0,0,0
EMP07639,MANAGER,16,1,12,Russia,Windows,0,0,0
EMP07640,EMPLOYEE,16,1,27,Russia,Linux,0,0,0
EMP07641,EMPLOYEE,11,1,12,China,Mac,0,0,0
EMP07642,EMPLOYEE,13,1,4,Russia,Linux,0,0,0
EMP07643,EMPLOYEE,10,0,28,China,Windows,0,0,0
EMP07644,EMPLOYEE,11,2,18,China,Mac,1,0,0
EMP07645,EMPLOYEE,13,2,20,USA,Linux,0,0,0
EMP07646,MANAGER,14,0,4,China,Mac,0,0,0
EMP07647,EMPLOYEE,12,0,20,Russia,Windows,0,0,0
EMP07648,EMPLOYEE,8,12,29,India,Linux,0,0,0
EMP07649,EMPLOYEE,8,0,27,Russia,Mac,1,0,0
EMP07650,EMPLOYEE,13,0,16,USA,Windows,0,0,0
EMP07651,EMPLOYEE,16,2,30,USA,Mac,1,0,0
EMP07652,EMPLOYEE,10,2,277,China,Mac,0,0,0
EMP07653,MANAGER,15,1,13,Russia,Linux,0,0,0
EMP07654,EMPLOYEE,17,10,20,USA,Mac,1,0,0
EMP07655,MANAGER,18,2,7,UK,Mac,0,0,0
EMP07656,MANAGER,17,2,10,China,Linux,0,0,0
EMP07657,EMPLOYEE,15,2,2,UK,Mac,0,0,0
EMP07658,EMPLOYEE,8,1,17,USA,Linux,0,0,0
EMP07659,EMPLOYEE,15,2,8,India,Linux,0,0,0
EMP07660,EMPLOYEE,8,0,26,USA,Windows,0,0,0
EMP07661,EMPLOYEE,12,0,21,USA,Linux,0,0,0
EMP07662,EMPLOYEE,15,2,3,China,Mac,0,0,0
EMP07663,EMPLOYEE,2,2,16,USA,Windows,1,0,0
EMP07664,EMPLOYEE,15,0,7,USA,Linux,0,0,0
EMP07665,EMPLOYEE,13,0,2,Russia,Windows,0,0,0
EMP07666,MANAGER,11,0,21,USA,Mac,0,0,0
EMP07667,EMPLOYEE,15,2,13,India,Mac,1,0,0
EMP07668,EMPLOYEE,2,2,29,China,Mac,0,0,0
EMP07669,EMPLOYEE,8,2,2,India,Linux,0,0,0
EMP07670,EMPLOYEE,8,1,5,UK,Linux,0,0,0
EMP07671,EMPLOYEE,14,2,7,USA,Windows,0,0,0
EMP07672,EMPLOYEE,10,2,15,USA,Mac,0,0,0
EMP07673,MANAGER,17,1,8,China,Mac,0,0,0
EMP07674,EMPLOYEE,14,0,8,India,Mac,0,1,0
EMP07675,MANAGER,18,2,18,China,Linux,0,0,0
EMP07676,EMPLOYEE,11,1,23,USA,Linux,0,0,0
EMP07677,EMPLOYEE,11,0,0,China,Mac,0,0,0
EMP07678,EMPLOYEE,11,1,0,India,Linux,0,0,0
EMP07679,EMPLOYEE,18,1,28,India,Windows,0,0,0
EMP07680,EMPLOYEE,16,0,2,USA,Linux,0,0,0
EMP07681,EMPLOYEE,10,0,5,Russia,Windows,0,0,0
EMP07682,ADMIN,8,0,24,India,Mac,1,0,0
EMP07683,EMPLOYEE,15,1,29,India,Mac,0,0,0
EMP07684,EMPLOYEE,15,2,28,UK,Mac,0,0,0
EMP07685,EMPLOYEE,8,0,21,UK,Mac,0,0,0
EMP07686,EMPLOYEE,16,0,23,USA,Windows,0,0,0
EMP07687,EMPLOYEE,16,1,20,China,Mac,0,0,0
EMP07688,MANAGER,2,1,26,UK,Mac,0,0,0
EMP07689,EMPLOYEE,13,2,0,India,Linux,0,0,0
EMP07690,EMPLOYEE,12,0,14,UK,Mac,1,0,0
EMP07691,EMPLOYEE,14,0,9,Russia,Mac,0,0,0
EMP07692,EMPLOYEE,17,2,12,Russia,Linux,1,0,0
EMP07693,EMPLOYEE,15,2,13,Russia,Linux,0,0,0
EMP07694,ADMIN,11,1,13,UK,Windows,0,0,0
EMP07695,MANAGER,8,2,25,UK,Windows,0,0,0
EMP07696,EMPLOYEE,15,0,25,Russia,Mac,0,0,0
EMP07697,EMPLOYEE,9,0,6,USA,Mac,0,0,0
EMP07698,EMPLOYEE,17,2,28,India,Windows,0,0,0
EMP07699,ADMIN,13,1,15,Russia,Linux,1,0,1
EMP07700,EMPLOYEE,18,2,18,USA,Mac,0,0,0
EMP07701,EMPLOYEE,8,0,12,China,Windows,0,0,0
EMP07702,EMPLOYEE,14,0,7,USA,Mac,0,0,0
EMP07703,EMPLOYEE,10,0,14,USA,Windows,0,0,0
EMP07704,EMPLOYEE,0,0,193,UK,Linux,0,0,0
EMP07705,EMPLOYEE,10,8,2,USA,Mac,0,0,0
EMP07706,EMPLOYEE,15,2,27,India,Mac,1,0,0
EMP07707,EMPLOYEE,8,2,27,India,Linux,0,0,0
EMP07708,EMPLOYEE,13,0,194,USA,Linux,0,0,0
EMP07709,EMPLOYEE,16,0,15,USA,Windows,0,0,0
EMP07710,EMPLOYEE,0,1,28,China,Windows,0,0,0
EMP07711,EMPLOYEE,17,2,6,Russia,Mac,0,0,0
EMP07712,EMPLOYEE,14,1,13,UK,Mac,0,0,0
EMP07713,EMPLOYEE,10,2,3,India,Windows,0,0,0
EMP07714,EMPLOYEE,8,2,14,China,Linux,0,0,0
EMP07715,EMPLOYEE,17,0,15,USA,Windows,0,0,0
EMP07716,EMPLOYEE,8,2,27,India,Windows,0,0,0
EMP07717,EMPLOYEE,14,0,11,China,Windows,0,0,0
EMP07718,EMPLOYEE,15,0,10,USA,Mac,0,0,0
EMP07719,MANAGER,15,1,8,India,Mac,0,1,0
EMP07720,EMPLOYEE,13,9,14,China,Linux,0,0,0
EMP07721,ADMIN,18,2,22,Russia,Linux,0,0,1
EMP07722,EMPLOYEE,11,2,25,USA,Mac,1,0,0
EMP07723,EMPLOYEE,12,2,7,USA,Mac,0,0,0
EMP07724,EMPLOYEE,17,2,8,USA,Linux,0,0,0
EMP07725,EMPLOYEE,17,2,10,UK,Linux,0,0,0
EMP07726,EMPLOYEE,18,2,15,UK,Mac,0,0,0
EMP07727,EMPLOYEE,15,1,18,UK,Mac,0,0,0
EMP07728,ADMIN,17,2,20,UK,Mac,0,0,1
EMP07729,EMPLOYEE,11,2,9,India,Windows,0,0,0
EMP07730,EMPLOYEE,17,2,19,Russia,Linux,0,0,0
EMP07731,EMPLOYEE,14,2,27,China,Windows,0,0,0
EMP07732,EMPLOYEE,12,1,12,Russia,Windows,0,0,0
EMP07733,MANAGER,0,1,11,UK,Mac,0,0,0
EMP07734,EMPLOYEE,16,1,14,Russia,Windows,0,0,0
EMP07735,EMPLOYEE,13,2,20,China,Linux,0,0,0
EMP07736,EMPLOYEE,8,1,11,China,Mac,0,0,0
EMP07737,ADMIN,9,2,19,China,Mac,0,0,1
EMP07738,MANAGER,15,0,9,China,Linux,1,0,0
EMP07739,EMPLOYEE,12,10,9,India,Linux,0,0,0
EMP07740,ADMIN,12,1,221,India,Mac,0,0,0
EMP07741,MANAGER,12,0,6,India,Linux,0,0,0
EMP07742,EMPLOYEE,16,1,29,USA,Windows,0,0,0
EMP07743,EMPLOYEE,10,0,3,USA,Windows,0,0,0
EMP07744,ADMIN,15,2,255,India,Linux,0,0,1
EMP07745,EMPLOYEE,14,2,16,USA,Linux,0,0,0
EMP07746,EMPLOYEE,11,2,2,Russia,Mac,0,0,0
EMP07747,EMPLOYEE,5,0,3,China,Linux,0,0,0
EMP07748,EMPLOYEE,13,0,13,China,Windows,0,0,0
EMP07749,MANAGER,14,0,17,Russia,Mac,0,0,0
EMP07750,EMPLOYEE,10,12,22,UK,Mac,0,0,0
EMP07751,EMPLOYEE,8,0,16,China,Mac,0,0,0
EMP07752,EMPLOYEE,15,1,26,Russia,Windows,0,0,0
EMP07753,EMPLOYEE,4,2,29,UK,Mac,0,0,0
EMP07754,EMPLOYEE,17,0,9,Russia,Mac,0,0,0
EMP07755,EMPLOYEE,9,0,8,UK,Linux,0,0,0
EMP07756,MANAGER,1,0,0,China,Mac,0,0,0
EMP07757,EMPLOYEE,10,1,22,USA,Windows,0,0,0
EMP07758,EMPLOYEE,13,0,29,USA,Linux,0,0,0
EMP07759,EMPLOYEE,18,2,22,India,Linux,0,0,0
EMP07760,ADMIN,10,8,9,USA,Windows,0,1,0
EMP07761,EMPLOYEE,16,5,29,India,Linux,0,1,0
EMP07762,EMPLOYEE,10,1,19,China,Mac,1,0,0
EMP07763,EMPLOYEE,14,1,9,China,Mac,0,0,0
EMP07764,MANAGER,12,0,30,USA,Linux,0,0,0
EMP07765,ADMIN,18,1,23,Russia,Mac,0,0,0
EMP07766,EMPLOYEE,8,2,1,Russia,Windows,0,0,0
EMP07767,EMPLOYEE,8,1,5,India,Linux,0,0,0
EMP07768,EMPLOYEE,9,2,3,Russia,Mac,0,0,0
EMP07769,EMPLOYEE,11,1,10,UK,Linux,0,0,0
EMP07770,EMPLOYEE,18,2,14,China,Windows,0,0,0
EMP07771,EMPLOYEE,9,2,28,UK,Linux,0,0,0
EMP07772,EMPLOYEE,13,0,27,USA,Mac,0,0,0
EMP07773,EMPLOYEE,11,2,17,Russia,Linux,0,0,0
EMP07774,EMPLOYEE,14,0,12,Russia,Windows,0,0,0
EMP07775,EMPLOYEE,18,2,192,UK,Linux,0,0,0
EMP07776,EMPLOYEE,15,2,10,India,Mac,0,0,0
EMP07777,EMPLOYEE,15,0,17,Russia,Windows,0,0,0
EMP07778,EMPLOYEE,14,0,21,UK,Mac,0,1,0
EMP07779,EMPLOYEE,9,2,6,India,Mac,0,0,0
EMP07780,ADMIN,16,0,1,China,Windows,0,0,0
EMP07781,ADMIN,9,0,24,China,Windows,0,0,0
EMP07782,EMPLOYEE,18,2,23,Russia,Mac,0,0,0
EMP07783,MANAGER,15,1,24,USA,Linux,0,0,0
EMP07784,EMPLOYEE,13,2,17,China,Mac,0,0,0
EMP07785,EMPLOYEE,12,0,21,India,Mac,0,0,0
EMP07786,EMPLOYEE,15,1,23,Russia,Linux,0,0,0
EMP07787,EMPLOYEE,15,2,27,China,Linux,0,0,0
EMP07788,ADMIN,10,2,11,China,Linux,0,0,0
EMP07789,EMPLOYEE,12,2,17,China,Mac,0,0,0
EMP07790,ADMIN,10,0,8,USA,Windows,0,0,0
EMP07791,EMPLOYEE,10,0,30,USA,Linux,0,0,0
EMP07792,EMPLOYEE,15,1,9,India,Windows,0,0,0
EMP07793,EMPLOYEE,18,0,4,Russia,Windows,0,0,0
EMP07794,MANAGER,11,9,26,USA,Linux,0,0,0
EMP07795,MANAGER,15,0,11,Russia,Linux,0,1,0
EMP07796,MANAGER,2,0,17,India,Mac,0,0,0
EMP07797,MANAGER,17,0,22,Russia,Windows,0,0,0
EMP07798,EMPLOYEE,14,0,12,UK,Windows,0,0,0
EMP07799,EMPLOYEE,10,0,5,Russia,Windows,0,0,0
EMP07800,EMPLOYEE,16,2,3,Russia,Windows,0,0,0
EMP07801,EMPLOYEE,8,1,10,China,Windows,0,0,0
EMP07802,EMPLOYEE,14,0,3,USA,Mac,0,0,0
EMP07803,EMPLOYEE,10,1,21,UK,Windows,0,0,0
EMP07804,EMPLOYEE,12,0,18,India,Windows,0,1,0
EMP07805,MANAGER,11,1,11,China,Linux,0,0,0
EMP07806,MANAGER,10,0,25,UK,Linux,0,0,0
EMP07807,EMPLOYEE,13,0,2,China,Windows,0,0,0
EMP07808,EMPLOYEE,8,2,7,UK,Mac,0,0,0
EMP07809,EMPLOYEE,12,0,15,India,Windows,0,0,0
EMP07810,EMPLOYEE,9,0,29,UK,Linux,1,0,0
EMP07811,EMPLOYEE,8,2,19,Russia,Mac,0,0,0
EMP07812,MANAGER,1,0,28,India,Windows,0,0,0
EMP07813,EMPLOYEE,8,0,15,USA,Windows,0,0,0
EMP07814,EMPLOYEE,16,2,29,China,Mac,0,0,0
EMP07815,ADMIN,17,1,26,UK,Linux,0,0,1
EMP07816,EMPLOYEE,11,1,0,Russia,Mac,1,0,0
EMP07817,MANAGER,17,0,19,India,Linux,0,1,0
EMP07818,EMPLOYEE,16,2,22,China,Windows,0,0,0
EMP07819,EMPLOYEE,10,0,25,UK,Linux,0,0,0
